business_id,name,address,city,ZIP Code,latitude,longitude,stars,review_count,BusinessParking,BestNights,RestaurantsReservations,HappyHour,NoiseLevel,Ambience,RestaurantsGoodForGroups,WiFi,RestaurantsAttire,OutdoorSeating,RestaurantsTableService,Alcohol,RestaurantsPriceRange2,GoodForKids,BusinessAcceptsCreditCards,Caters,GoodForMeal,HasTV,WheelchairAccessible,BikeParking,DogsAllowed,Corkage,BYOB,DriveThru,BYOBCorkage,Smoking,Music,CoatCheck,BusinessAcceptsBitcoin,ByAppointmentOnly,GoodForDancing,RestaurantsTakeOut,RestaurantsDelivery,BestNights,RestaurantsReservations,HappyHour,NoiseLevel,RestaurantsGoodForGroups,WiFi,RestaurantsAttire,OutdoorSeating,RestaurantsTableService,Alcohol,RestaurantsPriceRange2,GoodForKids,BusinessAcceptsCreditCards,Caters,HasTV,WheelchairAccessible,BikeParking,DogsAllowed,Corkage,BYOB,DriveThru,BYOBCorkage,Smoking,Music,CoatCheck,BusinessAcceptsBitcoin,ByAppointmentOnly,GoodForDancing,GoodForMeal_dessert,GoodForMeal_latenight,GoodForMeal_lunch,GoodForMeal_dinner,GoodForMeal_brunch,GoodForMeal_breakfast,BusinessParking_valet,BusinessParking_garage,BusinessParking_street,BusinessParking_lot,BusinessParking_validated,Ambience_divey,Ambience_hipster,Ambience_casual,Ambience_touristy,Ambience_trendy,Ambience_intimate,Ambience_romantic,Ambience_classy,Ambience_upscale,hours_Tuesday,hours_Wednesday,hours_Thursday,hours_Friday,hours_Saturday,hours_Sunday,hours_Monday
IzyQVIJG8JAnOiRQPb0-wg,Rione,102 s 21st st,philadelphia,19103,39.9520434,-75.1756387,4.5,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,True,u'average',True,u'free',u'casual',False,False,u'none',1,True,True,True,True,True,False,False,,,,,,,,False,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,12:0-21:0,11:0-21:0
w_OFnYUfP201HjxvgGKf-A,Pat's Pizza - Drexel Hill,2900 township line rd,drexel hill,19026,39.9642978,-75.303158,2.5,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,True,average,True,free,u'casual',False,,u'none',1,True,True,True,True,,False,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,10:0-20:0,10:0-20:0,10:0-20:0,10:0-18:0,10:0-16:0,10:0-20:0,0:0-0:0
htkEJvkIMjiMvaOOGfLCVg,La Verona Restaurant,114 e state st,kennett square,19348,39.8468764,-75.711041,3.5,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,None,,True,,u'average',True,u'free',u'casual',True,,u'full_bar',2,True,True,True,True,,True,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,,False,False,False,10:0-21:0,10:0-21:0,10:0-21:0,10:0-22:0,11:0-22:0,11:0-21:0,10:0-21:0
-Ti5pwj6mA99khsxxur8aQ,Ambrosia Ristorante BYOB,231 s 24th st,philadelphia,19103,39.9499785,-75.1796522,4.5,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,False,u'average',,u'free',u'casual',True,True,u'none',,,True,False,False,True,True,True,False,True,,,,,,False,,,,,,True,,,False,False,False,True,False,False,False,True,False,,False,False,False,False,10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,10:0-16:0,10:0-15:0,
9U454aiscZzLytBdFXLMBg,Fiesta Pizza II,600 e jamestown st,philadelphia,19128,40.0300466083,-75.2063495035,3.0,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',True,u'free',u'casual',False,,u'none',1,True,True,True,True,,True,,,,,,,,,False,,,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,11:30-21:0,11:30-21:0,11:30-21:0,11:30-22:0,11:30-22:0,16:0-20:0,11:30-21:0
2kXBqCeNyW3Oe9QOVUjOpA,La Scala’s,"1701 john f kennedy blvd, ste c100",philadelphia,19103,39.9545813765,-75.1684700822,2.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,10:30-19:0,10:30-19:0,10:30-19:0,10:30-20:0,10:30-20:0,10:30-18:0,0:0-0:0
Xzpm5E8JeFW8QSfDowksMQ,Fishtown Pizza Truck,,philadelphia,19125,39.9793657,-75.1253492,4.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,False,,,True,u'no',u'casual',False,,u'none',1,True,False,False,False,,True,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,11:0-20:0,11:0-20:0,11:0-20:0,11:0-21:0,11:0-21:0,11:0-20:0,0:0-0:0
D4N3kguo363wDH0S1yp6uQ,DiNapoli Pizza,3137 n front st,philadelphia,19133,39.9985276338,-75.1292780042,2.0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,average,True,paid,casual,True,True,full_bar,2,True,True,True,True,,True,,,,,,,,,,,,False,False,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11:30-21:30,11:30-21:30,11:30-22:0,11:30-22:0,11:30-22:0,11:30-21:30,0:0-0:0
i8-a2AE0kdjC6X2ZGl6p2g,Johnny Paisano's,226 baltimore pike,springfield,19064,39.9229026,-75.3177699,4.5,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'quiet',True,u'no',u'casual',False,True,u'none',2,True,True,True,False,True,True,,,,,,,,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,12:0-22:0,11:0-22:0
edkzLrwlc2KGyYXR03LnvQ,Padrino's Pizzeria & Ristorante,1015 valley forge rd,eagleville,19403,40.1627412,-75.3793637,4.5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',True,,u'casual',True,,u'none',2,True,True,,True,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,,True,False,False,False,False,False,False,12:0-20:0,12:0-20:0,12:0-20:0,12:0-21:0,12:0-21:0,12:0-20:0,0:0-0:0
N_zgKDHop40kPOq_9Uz0Fg,His & Hers Restaurant & Bar,216 s st,philadelphia,19147,39.941124,-75.14629,3.0,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,None,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}",True,True,u'loud',True,u'free',u'casual',True,True,u'full_bar',2,False,True,True,True,True,True,,,,,,u'no',"{'dj': True, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}",False,,,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-20:0,
ArCCaPxPBDAqq14pfrO9qQ,PrimoHoagies,1149 w chester pike,west chester,19382,39.970125,-75.5672884,3.5,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,average,True,,casual,False,,none,1,True,True,True,True,,True,,,,,,,,,,,,,False,False,True,False,False,False,False,False,True,False,False,False,,False,False,,,True,,17:0-21:0,17:0-21:0,17:0-21:0,17:0-22:30,16:30-22:30,16:30-20:30,17:0-21:0
Ay0j65KKb3sOrOFUVWs44g,Dolce & Caffè,708 n 2nd st,philadelphia,19123,39.9622145,-75.1413898,4.5,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,,False,u'free',,None,,u'none',1,True,True,,True,,,,,,,,,,,,,,False,False,True,True,False,False,False,False,True,True,False,False,,,,,,,,,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-23:0,10:0-22:0,10:0-22:0
bL89Cnw6D2exLgU68a8__A,Spatola's Pizza,1801 n broad st,lansdale,19446,40.25763,-75.26583,3.0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,u'average',True,u'free',u'casual',True,,none,2,True,True,True,True,,False,,,,,yes_free,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,,False,False,10:30-22:0,10:30-22:0,10:30-22:0,10:30-23:0,10:30-23:0,11:0-21:0,10:30-22:0
TcQagEH4haSQzvZGhzDCjA,Pescatore's,"1810 wilmington pike, ste 1",glen mills,19342,39.8691318077,-75.5447976882,3.5,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,True,u'average',True,u'free',u'casual',True,True,u'full_bar',2,True,True,False,False,,False,,,,,,,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}",,,,,False,False,True,False,False,False,False,False,False,False,False,,False,True,False,False,False,False,False,False,16:30-21:0,16:30-21:0,16:30-21:0,16:30-21:0,16:30-21:0,,16:30-21:0
Tz10h4z2J6j2V9gD2fgGKA,La Casa Di Lucias,14425 bustleton ave,philadelphia,19116,40.132395,-75.0108678,3.5,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,True,u'loud',True,u'free',casual,False,,full_bar,2,True,True,True,True,,False,,,,,,,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",,,,,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,16:0-22:0,16:0-22:0,16:0-22:0,11:0-23:0,11:0-23:0,11:0-21:30,0:0-0:0
A4lNNEM6ovL0et9hBnoDKw,La Stalla,18 swamp rd,newtown,18940,40.2298774,-74.9400118,4.0,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",True,True,u'loud',True,no,casual,True,True,full_bar,3,True,True,True,True,,True,,,,,no,,"{u'dj': False, u'live': None, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': False, u'no_music': False}",,,,,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-21:0,12:0-21:0,
duB3oHbvPVm6u_UYpyY67w,La Dolce Vita Da Franco,24 n main st,doylestown,18901,40.310542816,-75.1307965796,5.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,,False,False,,10:0-21:30,10:0-21:30,10:0-21:30,10:0-22:0,10:0-22:0,11:0-21:0,0:0-0:0
ozmGkbbr2hiFjsuMMkhhVw,Vic & Dean's Pizzeria Grill,409 w wayne ave,wayne,19087,40.0401313,-75.3967998,4.0,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,False,u'quiet',True,u'no',u'casual',True,False,u'none',2,True,True,True,True,True,True,True,False,True,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,True,,,,False,17:0-22:0,17:0-22:0,17:0-22:0,17:0-0:0,17:0-0:0,11:30-21:0,17:0-22:0
N1tV2ZS8wFeibc5q_v1oXA,Casa Mia,1175 w baltimore pike,media,19063,39.9130848,-75.4382281,4.0,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,True,False,u'average',True,free,u'casual',False,True,u'full_bar',2,True,True,False,True,True,False,False,,,,,,,,False,,,False,False,False,True,False,False,False,False,True,False,False,False,False,,False,,False,,,,16:0-21:0,16:0-21:0,16:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,0:0-0:0
eLAd1Jw-g1NKymBx1XPDoA,Stogie Joe's Tavern,1801 e passyunk ave,philadelphia,19148,39.927559,-75.166057,3.5,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}",False,,u'loud',True,no,,True,,u'full_bar',2,,False,,True,,True,,,,,,,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': None, 'video': False, 'karaoke': None}",,,,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,
VIbvORvfmyZETYQK_cn0SA,PrimoHoagies,24 e lancaster ave,downingtown,19335,40.0063367085,-75.7040245976,2.5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',True,u'free',casual,True,,u'none',2,True,True,True,True,,True,,,,,,,,,,,,False,False,False,True,False,False,False,,True,,,False,False,False,False,False,False,False,False,False,10:30-16:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,,0:0-0:0
Li7WVJmLImFCfuAAMj5fsA,Upper Crust & Grill,314 old york rd,jenkintown,19046,40.0956332,-75.1256194,4.0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'quiet',True,u'free',u'casual',True,True,u'beer_and_wine',2,True,True,True,True,True,True,False,,,False,,,,,False,,,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-23:0,11:0-22:0,10:0-22:0
vAMVcI4wLhcv4Zcoh4xqHQ,Sonny's Italian Deli,250 w ridge pike,royersford,19468,40.2264639,-75.515614,4.0,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'quiet',False,no,u'casual',True,,u'none',2,True,True,True,True,,True,,,,,,,,,,,,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,12:0-21:0,11:0-21:0
zViHvbxSstFL7RtbERqB1w,Ristorante Castello,721 skippack pike,blue bell,19422,40.15488,-75.268336,4.0,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,u'quiet',True,u'no',u'casual',True,,full_bar,2,False,True,True,True,,True,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,11:0-20:30,11:0-20:30,11:0-20:30,11:0-21:30,11:0-21:0,,11:0-20:30
4NlSpFSdeexT30ZJ_Rabxw,"DiNapoli's Italian Market, Restaurant and Catering",20 n main st,new hope,18938,40.365145,-74.951351,4.0,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,u'average',False,free,casual,True,False,u'none',2,True,True,True,True,False,True,True,,,,,None,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-22:30,11:0-22:30,11:0-21:30
5HRc0bEDqmgvB8MifkFwhg,Chiaro's Pizzeria & Restaurant,124 gravel pike,green lane,18054,40.337897,-75.4724776,3.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,False,,u'quiet',True,free,u'casual',True,,u'none',1,True,True,,True,,True,,,,,,,,,False,,,False,False,True,True,False,False,False,False,True,True,False,False,,True,False,,False,False,False,False,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,
sk55U9XQF811y8xLGtQijQ,Bertucci's Italian Restaurant,2190 e county line rd,huntingdon valley,19006,40.1714887,-75.07301,3.0,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,u'average',True,free,u'casual',False,,u'full_bar',2,True,True,True,True,,False,,,,,,,,,False,,,False,False,False,False,False,False,False,False,False,True,False,False,False,,False,False,True,,,False,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,0:0-0:0
yHt2Jn3XVfZnpze4lPc0SQ,Lisa's Pizza & Italian Restaurant,205 w reliance rd,telford,18969,40.320695,-75.326826,4.0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',True,u'no',u'casual',False,,u'none',1,True,True,True,True,,True,,,,,,,,,False,,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,,False,False,False,False,11:0-21:30,11:0-21:30,11:0-21:30,11:0-22:30,11:0-22:30,11:0-21:30,11:0-21:30
UmqCcjR-UqXIn4ojeMuDwA,Nonna Giovanna's,914 limekiln pike,maple glen,19002,40.1814097865,-75.1827743277,4.5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,False,,,,,,True,,,,True,True,,False,,,,,,,,,,,,,,False,False,,True,False,False,False,False,True,False,False,False,,,False,,,,True,True,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-23:0,12:0-22:0,10:0-22:0
AAvoBxeUwDnD5ThE9Cz6Fg,L'anima,1001 s 17th st,philadelphia,19146,39.9394700802,-75.1711999252,4.0,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,u'average',True,u'free',u'casual',True,True,u'none',2,True,True,True,False,True,True,True,,,,,,,,False,,,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,10:0-19:0,10:0-19:0,10:0-19:0,10:0-17:0,10:0-19:0,10:0-18:0,0:0-0:0
5ypc4q7VsCVMyqHp1WLF3A,Bocelli's,33 n main st,doylestown,18901,40.3107254,-75.1304918,4.5,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,u'average',True,,casual,False,True,u'none',3,False,True,True,True,True,True,,False,True,,,,,,,,,False,False,True,False,False,False,False,False,False,True,False,,False,,,False,False,,False,False,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,
2vWlAJYCF11QmvRWBOQXDg,Italian Express,2641 w girard ave,philadelphia,19130,39.9744283,-75.1802791,3.5,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',True,u'no',u'casual',False,,none,1,True,True,,True,,True,,,,,,,,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-23:0,10:0-22:0,10:0-22:0
53GqumMTcV_5WZDtlLkPhw,Nonna Rosa Pizzeria,61 e fourth st,bridgeport,19405,40.1053738764,-75.3393720835,4.0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,,False,,casual,,,,,False,True,True,,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,9:0-16:0,9:0-16:0,9:0-16:0,9:0-16:0,9:0-16:0,,9:0-16:0
gyY3NIjsfGF5SUbr5PdmHA,Georgio's Restaurant & Bar,149 e lancaster ave,downingtown,19335,40.0071781,-75.7012116,2.5,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",True,True,u'average',True,free,u'casual',True,True,u'full_bar',2,True,True,True,True,True,False,,,,,,u'no',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",,,,,False,False,False,True,False,False,False,False,True,False,False,False,False,,False,False,,True,,,16:30-21:0,16:30-21:0,16:30-21:0,16:30-21:0,16:30-21:0,16:30-21:0,
0SCF_drbRr0aekQD-jZ3IQ,Carrabba's Italian Grill,102 painters crossing shopping mall,west chester,19382,39.8832574,-75.5491862,3.0,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,u'average',True,no,u'casual',True,True,u'full_bar',2,True,True,True,True,,True,,,,,,,,,,,,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,10:0-21:0,10:0-21:0,10:0-21:0,10:0-22:0,10:0-22:0,11:30-21:0,
XJDeg6jQkZMDXRBIwMg4WQ,Gennaro's Chicago Style Pizza,40 glocker way,pottstown,19465,40.2093117455,-75.6575773774,4.0,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,None,True,no,casual,None,,u'none',1,True,True,,True,,,,,,,,,,,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,,11:0-22:0,11:0-22:0,11:0-22:0,10:0-22:0,10:0-22:0,11:0-22:0
8-1vYscR7TNGF7LcJeNZBQ,Tony Roni's Pizza Roxborough,"499 domino ln, ste 4350",philadelphia,19128,40.0454066,-75.2327285,3.5,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,average,True,u'free',casual,False,,u'none',1,True,True,True,True,,True,,,,,,,,,,,,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,13:0-21:0,11:0-22:0
OqyaD0hEytrcfC_F-ugqMw,Noir Restaurant & Bar,1909 e passyunk ave,philadelphia,19148,39.9263049,-75.167423,4.0,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': False}",True,True,u'average',True,no,u'casual',True,True,u'full_bar',2,False,True,True,True,,True,,,,,,u'outdoor',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",False,,,False,,False,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,10:0-21:0,10:0-21:0,10:0-21:0,10:0-22:0,10:0-22:0,11:0-21:0,0:0-0:0
3EzsIRZG_JTrUT38KAuzeQ,Le Onde Ristorante,7909 park ave,elkins park,19027,40.0720048,-75.1275157,5.0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,u'free',,False,,u'none',,,True,True,,True,True,,False,True,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:30,10:30-22:30,11:0-21:30,10:30-22:0
Yk6ho5RHZ53EL7rsquOK0w,Tommy's Original Bistro & Pizzeria,929 s high st,west chester,19382,39.942147,-75.5906179,3.0,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",False,,u'average',True,u'free',u'casual',False,False,u'none',2,True,True,True,True,True,True,,,,,,u'no',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",,,,,,,True,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,10:0-21:0,10:0-21:0,10:0-21:0,10:0-22:30,10:0-22:0,11:0-21:0,10:0-21:0
lYloPAiaWJwWgno4SdxD0Q,Dolce Carini,1929 chestnut st,philadelphia,19103,39.9521232,-75.1729836,4.0,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,False,u'average',True,u'no',casual,True,,u'none',1,True,True,True,True,,True,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,,False,False,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0,11:0-22:0
Jm6ROc4Q4y1R4HXzkr2ERQ,Big Sam's Pizza,1371 bridgetown pike,feasterville,19053,40.1551824,-74.9985558,2.5,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',True,u'no',u'casual',False,,u'none',2,True,True,True,True,,False,,,,,,,,,,,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-23:0,12:0-22:0,10:0-22:0
9t0vfhhNqrLX-SxjW12igw,Enzo's To Go,1810 wilmington pike,glen mills,19342,39.868778,-75.545306,3.0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,average,False,u'no',casual,False,False,u'none',1,False,True,True,True,True,False,False,,,,,,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11:30-21:0,11:30-21:0,11:30-21:0,11:30-22:0,11:30-22:0,16:0-21:0,0:0-0:0
0x4BzJ4yiCOKH9R7TDWCFw,ParmaJohn's,779 rt 113,souderton,18964,40.3206554,-75.3046394,4.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,,False,,casual,False,,,2,True,True,,False,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0,
6Bt4ne57A8UeCl9evzHPwA,Basilico Pizzeria Trattoria,2209 e high st,pottstown,19464,40.245126,-75.598696,4.5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,True,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,11:0-0:0,11:0-0:0,11:0-0:0,12:0-1:0,12:0-1:0,12:0-0:0,11:0-0:0
EEQJ6wnHD0x1OM41ldTTWg,From The Boot,1502 dekalb pike,blue bell,19422,40.1552429,-75.3020573,4.0,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,True,,u'average',True,u'no',u'casual',False,,u'none',2,True,True,True,True,,False,,,,,u'yes_free',,,,,,,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0
LtLbT776NOAjva1ttA2h3w,The QUICK FIXX,1511 south st,philadelphia,19146,39.944064,-75.1676029,4.0,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,False,u'average',True,u'free',u'casual',True,,u'none',2,True,True,True,False,,True,,,,,,,,,,,,False,False,False,False,False,False,False,True,True,False,False,,False,True,False,False,False,False,False,False,8:0-19:0,8:0-19:0,8:0-19:0,8:0-19:0,8:0-19:0,,8:0-19:0
LaEnUeazBtFdu8_IJlH97w,Carlucci's Grill Yardley,1633 big oak rd,yardley,19067,40.197451,-74.863792,4.5,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,False,u'average',True,u'no',casual,True,,u'none',2,True,True,True,False,,True,False,False,,,yes_free,,,,,False,,False,,True,True,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,,0:0-0:0
5zv5quS3fwTD4GVndSjVHw,Mannino's Family Restaurant,312 w trenton ave,morrisville,19067,40.2119703,-74.7940028,3.5,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',True,u'no',casual,False,True,u'none',2,True,True,True,True,,True,,False,,,yes_free,,,,False,,,False,False,False,False,False,False,False,False,True,False,False,,,True,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,12:0-21:0,11:0-21:0
