Feature,Importance
Income and benefits - Families - Mean family income (dollars)_152051,3.298216242218695e-09
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_9523,3.2756213705986865e-09
Income and benefits - Families - Median family income (dollars)_105405,3.244412654961037e-09
Income and benefits - Median earnings for workers (dollars)_84649,3.186478915725273e-09
Income and benefits - Families - Mean family income (dollars)_143403,3.156799736029498e-09
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_58409",3.136861446970105e-09
Income and benefits - Families - Median family income (dollars)_71096,3.040547228929105e-09
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_24220,2.9755672903604944e-09
Income and benefits - Total households - With earnings - Mean earnings (dollars)_109845,2.914781419702524e-09
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_24866,2.911539338341525e-09
Income and benefits - Total households - With earnings - Mean earnings (dollars)_134837,2.885828161318733e-09
Income and benefits - Median earnings for workers (dollars)_38972,2.8180894385953316e-09
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_52285,2.7528368757271174e-09
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_63634",2.6885081414771037e-09
Income and benefits - Total households - With earnings - Mean earnings (dollars)_109912,2.68365247012583e-09
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_N,2.6690857605122523e-09
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_39534,2.623736504221996e-09
Income and benefits - Families - Median family income (dollars)_211500,2.5628712545956946e-09
Income and benefits - Families - Median family income (dollars)_179714,2.4635704313333528e-09
Income and benefits - Families - Mean family income (dollars)_80449,2.4574790195920377e-09
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_84272",2.431763236552356e-09
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_48162",2.42370385391159e-09
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_53656,2.422760663235471e-09
Income and benefits - Families - Median family income (dollars)_61250,2.2941855691492255e-09
Income and benefits - Total households - With earnings - Mean earnings (dollars)_145935,2.2926524947570728e-09
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_57087",2.28772281635209e-09
Income and benefits - Families - Mean family income (dollars)_134100,2.2402246373937495e-09
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_12618,2.2164854043758978e-09
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_4075,2.149098049563671e-09
Income and benefits - Families - Mean family income (dollars)_112971,2.1463989418392036e-09
Income and benefits - Median earnings for workers (dollars)_57118,2.1420941413905827e-09
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_24096,2.124606482925609e-09
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_59167",2.1078269808119526e-09
Income and benefits - Total households - With earnings - Mean earnings (dollars)_134256,2.104144938655839e-09
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_63156",2.090996139734117e-09
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_59577",2.088745698807008e-09
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_32.9,2.015844131876448e-09
Income and benefits - Total households - Mean household income (dollars)_144792,1.9486256030104882e-09
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_34529",1.8913717421761564e-09
Income and benefits - Total households - Median household income (dollars)_103265,1.8262860329389065e-09
Income and benefits - Median earnings for workers (dollars)_60345,1.8243283672750388e-09
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_30335,1.7752863683452884e-09
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_37.0,1.7620658367164362e-09
Income and benefits - Total households - Mean household income (dollars)_150839,1.7076354545574338e-09
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_25033,1.6941575618088388e-09
Income and benefits - Total households - Median household income (dollars)_27006,1.693704173302112e-09
Income and benefits - Median earnings for workers (dollars)_57332,1.6894989436321454e-09
Income and benefits - Total households - Mean household income (dollars)_127554,1.6753457284343367e-09
Income and benefits - Median earnings for workers (dollars)_64315,1.6619683283248828e-09
Income and benefits - Families - Mean family income (dollars)_91442,1.6571166568000292e-09
Income and benefits - Total households - Mean household income (dollars)_82422,1.6201080306815807e-09
Income and benefits - Total households - Mean household income (dollars)_80452,1.609809572912657e-09
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_20749,1.5567602056718492e-09
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_9425,1.533412405651988e-09
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_51423",1.5020117868139377e-09
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_25420,1.4892284506421032e-09
Income and benefits - Total households - Median household income (dollars)_62044,1.411849282420409e-09
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_54802",1.39632019100815e-09
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_30947,1.3909066756648705e-09
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_30866,1.3896596059343755e-09
Income and benefits - Total households - Median household income (dollars)_128469,1.3583073047193514e-09
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_12557,1.3575995539914833e-09
Income and benefits - Total households - With earnings - Mean earnings (dollars)_132940,1.3023666199484224e-09
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_13389,1.271127683823982e-09
Income and benefits - Median earnings for workers (dollars)_47662,1.2659612909825524e-09
Income and benefits - Total households - Median household income (dollars)_52034,1.2658677030851978e-09
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_113859",1.2586366707612472e-09
Income and benefits - Total households - Mean household income (dollars)_131583,1.2248446783426318e-09
Income and benefits - Families - Median family income (dollars)_167500,1.219933571926684e-09
Income and benefits - Total households - Median household income (dollars)_109470,1.2187386195001547e-09
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_9455,1.1732342843440396e-09
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_20335,1.1338019701919885e-09
Income and benefits - Total households - Mean household income (dollars)_120421,1.1177271695989626e-09
Income and benefits - Families - Mean family income (dollars)_114214,1.0923006589559573e-09
Income and benefits - Total households - Median household income (dollars)_108665,1.0826211408298636e-09
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_71373,1.082007231553134e-09
Income and benefits - Total households - With earnings - Mean earnings (dollars)_109527,1.074410976119603e-09
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_58769",1.070394647629226e-09
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_34559,1.0529158708421535e-09
Income and benefits - Families - Mean family income (dollars)_127148,1.0138985740914889e-09
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_13462,1.0020658154330101e-09
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2321,9.979140015487925e-10
Income and benefits - Families - Mean family income (dollars)_130574,9.958770540111592e-10
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_20243,9.95774663022267e-10
Income and benefits - Families - Mean family income (dollars)_45375,9.949694954429669e-10
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_31732,9.893836078332898e-10
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_10752,9.85224261343208e-10
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_41473,9.74651144495883e-10
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_27.3,9.496042511766268e-10
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_16707,9.31077240710346e-10
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_64082,9.129585085501299e-10
Income and benefits - Families - Mean family income (dollars)_176640,8.981238950259485e-10
Income and benefits - Total households - Mean household income (dollars)_235502,8.816327606047352e-10
Income and benefits - Total households - With earnings - Mean earnings (dollars)_70476,8.443622348872552e-10
Income and benefits - Total households - Mean household income (dollars)_75948,8.379501132290179e-10
Income and benefits - Families - Mean family income (dollars)_54555,8.293074801771501e-10
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_75238",8.192254918439971e-10
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_11948,8.179669381491328e-10
Income and benefits - Median earnings for workers (dollars)_53518,8.035807763888223e-10
Income and benefits - Total households - With earnings - Mean earnings (dollars)_93422,7.929410039404287e-10
Income and benefits - Total households - Median household income (dollars)_87130,7.87252551820888e-10
Income and benefits - Total households - With earnings - Mean earnings (dollars)_61917,7.872049339640618e-10
Income and benefits - Families - Mean family income (dollars)_90900,7.828611046634129e-10
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_1277,7.705733518480772e-10
Income and benefits - Median earnings for workers (dollars)_25760,7.705113886196343e-10
Income and benefits - Total households - Mean household income (dollars)_109880,7.396909318863894e-10
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_36359,7.268099117444238e-10
Income and benefits - Total households - With earnings - Mean earnings (dollars)_123661,7.129567421612232e-10
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_94219",7.100957215105052e-10
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_41055",7.065263029679567e-10
Income and benefits - Median earnings for workers (dollars)_41504,6.441058142048406e-10
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_51631,6.387950951961781e-10
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_3937,6.358021215909987e-10
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_22730,6.27058400953261e-10
Income and benefits - Families - Mean family income (dollars)_51626,6.262814174626565e-10
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_32560,6.221135635855965e-10
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_45422,6.067660345537146e-10
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_70467",6.049402691058879e-10
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_6443,6.031023939086059e-10
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_66699,5.998520270245662e-10
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_64086,5.920159359089411e-10
Income and benefits - Families - Mean family income (dollars)_156848,5.909579409929323e-10
Income and benefits - Total households - Mean household income (dollars)_85659,5.564885173590439e-10
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_54371",5.276689129977615e-10
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_23393,4.916111945456094e-10
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_29214,4.816799793645189e-10
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_48270",4.803803862349169e-10
Income and benefits - Families - Median family income (dollars)_168860,4.785700069438251e-10
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_27.8,4.667372529112993e-10
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_22631,4.6545476652999e-10
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_11823,4.5754455168815285e-10
Income and benefits - Total households - Mean household income (dollars)_133100,4.5643803316901577e-10
Income and benefits - Families - Median family income (dollars)_128819,4.442384436894985e-10
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_7271,4.409289529672754e-10
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2735,4.181992214241318e-10
Income and benefits - Total households - Median household income (dollars)_30734,4.075952030291604e-10
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_8175,4.0726274176512366e-10
Income and benefits - Total households - Mean household income (dollars)_134130,3.937961939566686e-10
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_43262,3.9345428212694405e-10
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_1539,3.89190042926863e-10
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_31278,3.8335238725338325e-10
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_33.0,3.827895423455839e-10
Income and benefits - Total households - Mean household income (dollars)_99735,3.788389768549409e-10
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2864,3.685684877509554e-10
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_78684",3.653043419140133e-10
Income and benefits - Median earnings for workers (dollars)_52157,3.6392429350872506e-10
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_9538,3.349557631657332e-10
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_84107",3.207288796313875e-10
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_8811,3.1782396142633525e-10
Income and benefits - Total households - Mean household income (dollars)_147358,3.038207891062183e-10
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_68059",2.958554741960898e-10
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_55721",2.8064158365440545e-10
Income and benefits - Median earnings for workers (dollars)_78884,2.788539947559397e-10
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_24031,2.6836858927863667e-10
Income and benefits - Families - Mean family income (dollars)_282540,2.6313242677427134e-10
Income and benefits - Total households - With earnings - Mean earnings (dollars)_148894,2.5381540479510355e-10
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_15283,2.516087898561675e-10
Income and benefits - Total households - Median household income (dollars)_112035,2.5019812042296984e-10
Income and benefits - Families - Mean family income (dollars)_-,2.441953549423804e-10
Income and benefits - Median earnings for workers (dollars)_48986,2.4247252070900225e-10
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_28.6,2.345523091836963e-10
Income and benefits - Median earnings for workers (dollars)_49849,2.3374906670405065e-10
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_28.0,2.3276391743127914e-10
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_11669,2.2785844532491032e-10
Income and benefits - Total households - With earnings - Mean earnings (dollars)_124354,2.226382476943828e-10
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_55547",2.1204462608471838e-10
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_19952,2.0333147734515704e-10
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_19380,2.027031487879795e-10
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_31515",1.9815473462065974e-10
Income and benefits - Total households - Mean household income (dollars)_111032,1.867894498375784e-10
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_80298",1.7325481663758935e-10
Income and benefits - Families - Median family income (dollars)_40337,1.6968444494231574e-10
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_56366",1.6805969008513819e-10
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_32775,1.6734769551182086e-10
Income and benefits - Families - Mean family income (dollars)_130874,1.6727969509234438e-10
Income and benefits - Families - Mean family income (dollars)_148668,1.6318058790371972e-10
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_12319,1.6187443381078948e-10
Income and benefits - Median earnings for workers (dollars)_49686,1.6169833207972583e-10
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_N,1.6031247346106568e-10
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_24184,1.602995358397491e-10
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_67018",1.573461119742127e-10
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2462,1.5701436084043767e-10
Income and benefits - Families - Mean family income (dollars)_124929,1.54685910709809e-10
Income and benefits - Families - Mean family income (dollars)_208733,1.5050767245459668e-10
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_64947",1.4752924579123197e-10
Income and benefits - Total households - Median household income (dollars)_48869,1.4680869497880994e-10
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_22641,1.436282545798141e-10
Income and benefits - Families - Median family income (dollars)_115634,1.409464987349029e-10
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_85664",1.3699542647293853e-10
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2059,1.2763344828074771e-10
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_150628,1.2556749955970033e-10
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_858,1.252558313436624e-10
Income and benefits - Families - Mean family income (dollars)_169830,1.236729513236145e-10
Income and benefits - Families - Median family income (dollars)_51900,1.2348939708075742e-10
Income and benefits - Median earnings for workers (dollars)_47186,1.234844666785934e-10
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_28.8,1.2327802232319717e-10
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_78790",1.1694774990169532e-10
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_39211",1.1551338336280672e-10
Income and benefits - Families - Mean family income (dollars)_187625,1.1361625788769859e-10
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_23598,1.13611116829454e-10
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_23991,1.0843221518630903e-10
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_37522",1.0817889726700678e-10
Income and benefits - Total households - With earnings - Mean earnings (dollars)_50981,1.0588869614220791e-10
Income and benefits - Total households - With earnings - Mean earnings (dollars)_110218,1.0585651456103497e-10
Income and benefits - Median earnings for workers (dollars)_30593,1.0474376434811512e-10
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_30041,9.508076395014226e-11
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2787,9.454037253016739e-11
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_55321",9.22228628361869e-11
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_28670,9.089262183904924e-11
Income and benefits - Total households - With earnings - Mean earnings (dollars)_148069,8.71221619863345e-11
Income and benefits - Total households - Median household income (dollars)_90818,8.460513613818713e-11
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_59435",8.069636446855608e-11
Income and benefits - Total households - With earnings - Mean earnings (dollars)_47235,7.782567955626916e-11
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_21639,7.705113874984461e-11
Income and benefits - Total households - Median household income (dollars)_95956,7.232752499628452e-11
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_23864,7.11032517682166e-11
Income and benefits - Total households - Median household income (dollars)_44455,7.110114951126224e-11
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_54880",7.092986499676965e-11
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_17065,6.904565377500718e-11
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_9513,6.790655183272252e-11
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_23481,6.691187598694894e-11
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_45611",6.542101308764704e-11
Income and benefits - Families - Median family income (dollars)_110408,6.50008271417684e-11
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_12488,6.471620937787298e-11
Income and benefits - Total households - Mean household income (dollars)_125152,6.286680989284982e-11
Income and benefits - Families - Median family income (dollars)_155096,6.242681665934319e-11
Income and benefits - Families - Median family income (dollars)_80896,6.04220337086741e-11
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2935,6.016809001573055e-11
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_42732",5.95328172200408e-11
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_10574,5.7065870672752206e-11
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_40646",5.3233759016864466e-11
Income and benefits - Families - Median family income (dollars)_115992,5.188513312284615e-11
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_67407",4.902612305286272e-11
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2752,4.79302702385024e-11
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2567,4.6294779792282084e-11
Income and benefits - Families - Mean family income (dollars)_69841,4.4006926115056675e-11
Income and benefits - Total households - With earnings - Mean earnings (dollars)_111882,4.3120140083749096e-11
Income and benefits - Total households - With earnings - Mean earnings (dollars)_141872,4.278273432284772e-11
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_1335,4.2595608197957476e-11
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_74676",4.0859825680656673e-11
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_10119,3.99246928804271e-11
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_42544",3.6094259035251754e-11
Income and benefits - Total households - With earnings - Mean earnings (dollars)_107331,3.565893308818626e-11
Income and benefits - Families - Median family income (dollars)_145919,3.426203461154269e-11
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_31108,3.030711776423038e-11
Income and benefits - Total households - Mean household income (dollars)_137969,2.9502393803966907e-11
Income and benefits - Median earnings for workers (dollars)_46970,2.8636898345010678e-11
Income and benefits - Families - Median family income (dollars)_45242,2.806095621672978e-11
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_30318,2.716261663100476e-11
Income and benefits - Families - Median family income (dollars)_111111,2.689879015400858e-11
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_24858,2.6654854560169703e-11
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_20640,2.5776721755475192e-11
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_4861,2.5683713103479574e-11
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_12220,2.4749737360744695e-11
Income and benefits - Total households - Mean household income (dollars)_399002,2.3491727905220263e-11
Income and benefits - Families - Median family income (dollars)_250000,2.3461664688839392e-11
Income and benefits - Total households - With earnings - Mean earnings (dollars)_379783,2.3015224762534927e-11
Income and benefits - Total households - Median household income (dollars)_96855,2.1473691276484014e-11
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_32.8,2.126743188944372e-11
Income and benefits - Total households - With earnings - Mean earnings (dollars)_81492,2.066854845689968e-11
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_26.5,1.7402815208451827e-11
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_69599",1.6279682204185875e-11
Income and benefits - Total households - Median household income (dollars)_121146,1.5116659822068054e-11
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_12208,1.4226537541739275e-11
Income and benefits - Families - Median family income (dollars)_99077,1.4160955983728943e-11
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_29955,1.351060042073644e-11
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_78000",1.1507610330007705e-11
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_31.9,9.988294164054737e-12
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_30954,8.769046342812044e-12
Income and benefits - Total households - Median household income (dollars)_107366,7.830580155865417e-12
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_51564,7.820553502246708e-12
Income and benefits - Total households - Median household income (dollars)_101566,7.68566427624638e-12
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_78180",7.040962572836726e-12
Income and benefits - Total households - Mean household income (dollars)_61133,6.898967331114172e-12
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_46885,6.353190779854478e-12
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_5115,4.893625879783955e-12
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_30.6,4.224578422250305e-12
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_71980",3.299421008118336e-12
Income and benefits - Total households - With earnings - Mean earnings (dollars)_199246,2.4630622783794556e-12
Income and benefits - Families - Median family income (dollars)_73143,1.9323849344439912e-12
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_4877,7.428988754999193e-13
Income and benefits - Total households - With earnings - Mean earnings (dollars)_102870,5.186903890018488e-13
Income and benefits - Total households - With earnings - Mean earnings (dollars)_104056,3.1252638558433214e-18
Income and benefits - Families - Median family income (dollars)_83098,2.6841583981162947e-18
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_28.7,2.5242258491528468e-18
Income and benefits - Families - Median family income (dollars)_124238,1.549578481747541e-18
Income and benefits - Median earnings for workers (dollars)_46576,0.0
Income and benefits - Median earnings for workers (dollars)_70091,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_100363,0.0
Income and benefits - Families - Mean family income (dollars)_99752,0.0
Income and benefits - Median earnings for workers (dollars)_47059,0.0
Income and benefits - Total households - Mean household income (dollars)_155099,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_62250",0.0
Income and benefits - Total households - Mean household income (dollars)_116612,0.0
Income and benefits - Total households - Mean household income (dollars)_159272,0.0
Income and benefits - Families - Mean family income (dollars)_99310,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_58438",0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_39370,0.0
Income and benefits - Median earnings for workers (dollars)_45158,0.0
Income and benefits - Median earnings for workers (dollars)_64984,0.0
Income and benefits - Median earnings for workers (dollars)_44934,0.0
Income and benefits - Total households - Mean household income (dollars)_113290,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_57665",0.0
Income and benefits - Median earnings for workers (dollars)_62573,0.0
Income and benefits - Median earnings for workers (dollars)_44355,0.0
Income and benefits - Median earnings for workers (dollars)_72241,0.0
Income and benefits - Median earnings for workers (dollars)_73241,0.0
Income and benefits - Total households - Mean household income (dollars)_111731,0.0
Income and benefits - Families - Mean family income (dollars)_88565,0.0
Income and benefits - Median earnings for workers (dollars)_52047,0.0
Income and benefits - Median earnings for workers (dollars)_62636,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_58882",0.0
Income and benefits - Total households - Mean household income (dollars)_139007,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_22890,0.0
Income and benefits - Median earnings for workers (dollars)_46314,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_59175",0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_26.9,0.0
Income and benefits - Families - Mean family income (dollars)_77553,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_58894",0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_59459",0.0
Income and benefits - Total households - Mean household income (dollars)_140564,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_154539,0.0
Income and benefits - Total households - Mean household income (dollars)_133907,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_196256,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_36284,0.0
Income and benefits - Median earnings for workers (dollars)_64340,0.0
Income and benefits - Total households - Mean household income (dollars)_129642,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_38121,0.0
Income and benefits - Total households - Mean household income (dollars)_144839,0.0
Income and benefits - Median earnings for workers (dollars)_6352,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_132883,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_118600,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_38559,0.0
Income and benefits - Total households - Mean household income (dollars)_124172,0.0
Income and benefits - Total households - Mean household income (dollars)_122699,0.0
Income and benefits - Median earnings for workers (dollars)_45588,0.0
Income and benefits - Families - Mean family income (dollars)_80109,0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_30.3,0.0
Income and benefits - Total households - Mean household income (dollars)_204118,0.0
Income and benefits - Total households - Mean household income (dollars)_98284,0.0
Income and benefits - Families - Mean family income (dollars)_178183,0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_24.9,0.0
Income and benefits - Families - Mean family income (dollars)_190233,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_52605",0.0
Income and benefits - Total households - Mean household income (dollars)_99782,0.0
